time,distance,filtered,control,setpoint
7.5491,146.0,152.0,111.0,125.0
7.5888,151.0,151.0,111.0,125.0
7.624,146.0,148.0,111.0,125.0
7.6566,141.0,146.0,111.0,125.0
7.7015,141.0,143.0,111.0,125.0
7.7328,143.0,141.0,111.0,125.0
7.7652,143.0,141.0,111.0,125.0
7.8063,139.0,141.0,111.0,125.0
7.8418,143.0,141.0,111.0,125.0
7.8733,141.0,141.0,111.0,125.0
7.9154,136.0,141.0,111.0,125.0
7.9504,139.0,139.0,111.0,125.0
7.9814,144.0,139.0,111.0,125.0
8.0232,151.0,141.0,111.0,125.0
8.06,152.0,146.0,111.0,125.0
8.0901,149.0,148.0,89.0,125.0
8.1359,157.0,149.0,89.0,125.0
8.1682,159.0,152.0,89.0,125.0
8.1988,154.0,154.0,89.0,125.0
8.2417,162.0,156.0,89.0,125.0
8.2761,169.0,159.0,89.0,125.0
8.3092,161.0,161.0,89.0,125.0
8.3518,162.0,161.0,89.0,125.0
8.3859,169.0,161.0,89.0,125.0
8.4181,169.0,164.0,89.0,125.0
8.4618,177.0,166.0,89.0,125.0
8.4954,169.0,167.0,89.0,125.0
8.527,171.0,169.0,89.0,125.0
8.5691,172.0,169.0,89.0,125.0
8.5932,177.0,171.0,110.0,125.0
8.6359,164.0,171.0,110.0,125.0
8.6819,177.0,174.0,110.0,125.0
8.7015,169.0,171.0,110.0,125.0
8.7461,172.0,171.0,110.0,125.0
8.7901,174.0,171.0,110.0,125.0
8.8086,169.0,171.0,110.0,125.0
8.8548,167.0,169.0,110.0,125.0
8.8999,166.0,167.0,110.0,125.0
8.917,175.0,167.0,110.0,125.0
8.9632,167.0,167.0,110.0,125.0
9.0067,167.0,167.0,110.0,125.0
9.0242,174.0,167.0,110.0,125.0
9.0713,167.0,167.0,110.0,125.0
9.1181,167.0,167.0,110.0,125.0
9.1344,167.0,167.0,93.0,125.0
9.1692,169.0,167.0,93.0,125.0
9.2273,162.0,167.0,93.0,125.0
9.2454,174.0,167.0,93.0,125.0
9.2771,175.0,171.0,93.0,125.0
9.3359,177.0,172.0,93.0,125.0
9.354,177.0,174.0,93.0,125.0
9.3851,184.0,175.0,93.0,125.0
9.4449,179.0,177.0,93.0,125.0
9.4628,179.0,177.0,93.0,125.0
9.4942,180.0,177.0,93.0,125.0
9.5547,185.0,179.0,93.0,125.0
9.5714,177.0,179.0,93.0,125.0
9.6031,174.0,177.0,93.0,125.0
9.6365,177.0,177.0,93.0,125.0
9.6803,171.0,175.0,93.0,125.0
9.7112,172.0,174.0,93.0,125.0
9.7453,172.0,172.0,93.0,125.0
9.7885,175.0,172.0,93.0,125.0
9.8192,169.0,172.0,93.0,125.0
9.8534,174.0,172.0,93.0,125.0
9.8966,164.0,171.0,93.0,125.0
9.9272,164.0,167.0,107.0,125.0
9.9605,172.0,166.0,107.0,125.0
10.003,164.0,164.0,107.0,125.0
10.0358,162.0,164.0,107.0,125.0
10.0692,157.0,162.0,107.0,125.0
10.1145,151.0,159.0,107.0,125.0
10.1454,152.0,156.0,107.0,125.0
10.1773,148.0,152.0,107.0,125.0
10.2217,146.0,149.0,107.0,125.0
10.2545,149.0,148.0,107.0,125.0
10.2851,149.0,148.0,107.0,125.0
10.3319,148.0,148.0,107.0,125.0
10.363,148.0,148.0,107.0,125.0
10.394,139.0,148.0,107.0,125.0
10.436,149.0,148.0,88.0,125.0
10.4713,143.0,144.0,88.0,125.0
10.5024,148.0,146.0,88.0,125.0
10.5461,139.0,144.0,88.0,125.0
10.5803,141.0,143.0,88.0,125.0
10.6112,146.0,141.0,88.0,125.0
10.6549,139.0,141.0,88.0,125.0
10.6891,146.0,143.0,88.0,125.0
10.7202,141.0,141.0,88.0,125.0
10.7659,143.0,141.0,88.0,125.0
10.7973,138.0,141.0,88.0,125.0
10.8278,139.0,139.0,88.0,125.0
10.8743,136.0,138.0,88.0,125.0
10.9059,138.0,138.0,88.0,125.0
10.9362,128.0,136.0,88.0,125.0
10.9802,126.0,131.0,88.0,125.0
11.0157,126.0,128.0,88.0,125.0
11.047,124.0,126.0,88.0,125.0
11.0901,120.0,125.0,88.0,125.0
11.1252,120.0,122.0,88.0,125.0
11.1561,115.0,120.0,88.0,125.0
11.2001,115.0,118.0,88.0,125.0
11.2214,113.0,116.0,110.0,125.0
11.265,110.0,115.0,110.0,125.0
11.3091,103.0,112.0,110.0,125.0
11.3297,100.0,108.0,110.0,125.0
11.3742,98.0,105.0,110.0,125.0
11.4173,97.0,101.0,110.0,125.0
11.4358,91.0,99.0,110.0,125.0
11.4841,88.0,96.0,110.0,125.0
11.5276,86.0,92.0,110.0,125.0
11.5463,83.0,88.0,110.0,125.0
11.5764,83.0,86.0,110.0,125.0
11.636,81.0,84.0,110.0,125.0
11.6538,78.0,83.0,110.0,125.0
11.6853,78.0,80.0,110.0,125.0
11.7297,78.0,78.0,110.0,125.0
11.763,77.0,78.0,110.0,125.0
11.794,72.0,77.0,94.0,125.0
11.8387,72.0,74.0,94.0,125.0
11.8568,69.0,73.0,94.0,125.0
11.9019,70.0,71.0,94.0,125.0
11.9472,71.0,70.0,94.0,125.0
11.965,68.0,70.0,94.0,125.0
