time,distance,filtered,setpoint,error,control,beam_angle
2.66,188.0,186.0,64.0,0.0,130.0,-4.62
2.695,213.0,205.0,64.0,0.0,130.0,-4.62
2.73,239.0,229.0,64.0,0.0,130.0,-4.62
2.765,239.0,236.0,64.0,0.0,130.0,-4.62
2.8,239.0,238.0,64.0,0.0,130.0,-4.62
2.835,225.0,229.0,64.0,0.0,130.0,-4.62
2.87,220.0,223.0,64.0,0.0,130.0,-4.62
2.905,220.0,221.0,64.0,0.0,130.0,-4.62
2.94,219.0,220.0,64.0,0.0,130.0,-4.62
2.975,219.0,219.0,64.0,0.0,130.0,-4.62
3.01,219.0,219.0,64.0,0.0,130.0,-4.62
3.045,219.0,219.0,64.0,0.0,130.0,-4.62
3.08,224.0,222.0,64.0,0.0,130.0,-4.62
3.115,229.0,227.0,64.0,0.0,130.0,-4.62
3.15,229.0,228.0,64.0,0.0,130.0,-4.62
3.185,236.0,234.0,64.0,0.0,130.0,-4.62
3.22,236.0,235.0,64.0,0.0,130.0,-4.62
3.255,236.0,236.0,64.0,0.0,130.0,-4.62
3.29,242.0,240.0,64.0,0.0,130.0,-4.73
3.325,241.0,241.0,64.0,0.0,130.0,-4.62
3.36,241.0,241.0,64.0,0.0,130.0,-4.62
3.395,241.0,241.0,64.0,0.0,130.0,-4.73
3.43,241.0,241.0,64.0,0.0,130.0,-4.62
3.465,241.0,241.0,64.0,0.0,130.0,-4.62
3.5,242.0,242.0,64.0,0.0,130.0,-4.73
3.535,242.0,242.0,64.0,0.0,130.0,-4.62
3.57,242.0,242.0,64.0,0.0,130.0,-4.62
3.605,242.0,242.0,64.0,0.0,130.0,-4.62
3.64,242.0,242.0,64.0,0.0,130.0,-4.62
3.675,242.0,242.0,64.0,0.0,130.0,-4.62
3.71,242.0,242.0,64.0,0.0,130.0,-4.62
3.745,243.0,242.0,64.0,0.0,130.0,-4.62
3.78,243.0,242.0,64.0,0.0,130.0,-4.62
3.815,243.0,242.0,64.0,0.0,130.0,-4.62
3.85,243.0,242.0,64.0,0.0,130.0,-4.62
3.885,243.0,242.0,64.0,0.0,130.0,-4.62
3.92,243.0,242.0,64.0,0.0,130.0,-4.62
3.955,242.0,242.0,64.0,0.0,130.0,-4.73
3.99,242.0,242.0,64.0,0.0,130.0,-4.73
4.025,242.0,242.0,64.0,0.0,130.0,-4.73
