time,distance,filtered,control,setpoint
5.354,138.0,146.0,93.0,125.0
5.3756,139.0,143.0,110.0,125.0
5.4053,139.0,141.0,110.0,125.0
5.4622,138.0,139.0,110.0,125.0
5.4828,138.0,138.0,110.0,125.0
5.514,136.0,138.0,110.0,125.0
5.5682,139.0,138.0,110.0,125.0
5.5889,136.0,136.0,110.0,125.0
5.6346,138.0,136.0,110.0,125.0
5.6772,136.0,136.0,110.0,125.0
5.6976,138.0,136.0,110.0,125.0
5.7431,138.0,136.0,110.0,125.0
5.7859,134.0,136.0,110.0,125.0
5.8059,141.0,136.0,110.0,125.0
5.8382,138.0,136.0,93.0,125.0
5.8959,139.0,138.0,93.0,125.0
5.9189,141.0,138.0,93.0,125.0
5.9461,144.0,139.0,93.0,125.0
6.0037,148.0,141.0,93.0,125.0
6.0264,151.0,144.0,93.0,125.0
6.0564,146.0,146.0,93.0,125.0
6.1144,149.0,148.0,93.0,125.0
6.1379,152.0,148.0,93.0,125.0
6.1652,149.0,148.0,93.0,125.0
6.1976,149.0,148.0,93.0,125.0
6.2447,154.0,148.0,93.0,125.0
6.2734,144.0,148.0,93.0,125.0
6.3059,152.0,149.0,93.0,125.0
6.3539,152.0,151.0,93.0,125.0
6.3823,152.0,151.0,93.0,125.0
6.4134,149.0,151.0,93.0,125.0
6.4642,151.0,151.0,93.0,125.0
6.491,149.0,149.0,109.0,125.0
6.5234,151.0,149.0,109.0,125.0
6.5781,146.0,149.0,109.0,125.0
6.6013,146.0,148.0,109.0,125.0
6.631,146.0,146.0,109.0,125.0
6.6714,143.0,146.0,109.0,125.0
6.7118,139.0,144.0,109.0,125.0
6.7419,144.0,143.0,109.0,125.0
6.7802,138.0,141.0,109.0,125.0
6.8181,146.0,143.0,109.0,125.0
6.85,139.0,141.0,109.0,125.0
6.8907,143.0,141.0,109.0,125.0
6.9275,146.0,141.0,109.0,125.0
6.9572,141.0,141.0,109.0,125.0
6.9975,144.0,143.0,109.0,125.0
7.0343,149.0,143.0,109.0,125.0
7.0665,143.0,143.0,89.0,125.0
7.1122,149.0,146.0,89.0,125.0
7.1439,144.0,144.0,89.0,125.0
7.1745,151.0,146.0,89.0,125.0
7.223,146.0,146.0,89.0,125.0
7.249,154.0,148.0,89.0,125.0
7.2868,156.0,151.0,89.0,125.0
7.3282,154.0,152.0,89.0,125.0
7.349,157.0,154.0,89.0,125.0
7.3967,154.0,154.0,89.0,125.0
7.4379,157.0,156.0,89.0,125.0
7.4578,157.0,156.0,89.0,125.0
7.5039,152.0,156.0,89.0,125.0
7.5445,154.0,154.0,111.0,125.0
7.5683,154.0,154.0,111.0,125.0
7.602,156.0,154.0,111.0,125.0
7.6645,151.0,154.0,111.0,125.0
7.677,149.0,152.0,111.0,125.0
7.7093,144.0,151.0,111.0,125.0
7.766,143.0,148.0,111.0,125.0
7.7844,146.0,146.0,111.0,125.0
7.8182,139.0,144.0,111.0,125.0
7.8771,134.0,141.0,111.0,125.0
7.8932,139.0,139.0,111.0,125.0
7.9259,133.0,136.0,111.0,125.0
7.9828,133.0,134.0,111.0,125.0
8.0017,134.0,133.0,111.0,125.0
8.0328,139.0,133.0,89.0,125.0
8.0918,139.0,136.0,89.0,125.0
8.1098,143.0,138.0,89.0,125.0
8.1421,139.0,138.0,89.0,125.0
8.2005,141.0,139.0,89.0,125.0
8.2185,146.0,139.0,89.0,125.0
8.2501,152.0,143.0,89.0,125.0
8.3092,146.0,144.0,89.0,125.0
8.326,144.0,144.0,89.0,125.0
8.3576,144.0,144.0,89.0,125.0
8.417,139.0,144.0,89.0,125.0
8.4343,148.0,144.0,89.0,125.0
8.4655,148.0,146.0,89.0,125.0
8.5243,152.0,146.0,89.0,125.0
8.543,148.0,146.0,107.0,125.0
8.5736,141.0,146.0,107.0,125.0
8.6357,139.0,143.0,107.0,125.0
8.6537,139.0,141.0,107.0,125.0
8.6829,139.0,139.0,107.0,125.0
8.7428,136.0,139.0,107.0,125.0
8.7619,134.0,138.0,107.0,125.0
8.7924,133.0,136.0,107.0,125.0
8.8261,124.0,134.0,107.0,125.0
8.8705,124.0,128.0,107.0,125.0
8.902,124.0,125.0,107.0,125.0
8.9329,124.0,124.0,107.0,125.0
8.9799,123.0,124.0,107.0,125.0
9.0107,121.0,123.0,90.0,125.0
9.042,120.0,122.0,90.0,125.0
9.0862,122.0,121.0,90.0,125.0
9.1201,124.0,121.0,90.0,125.0
9.1514,123.0,122.0,90.0,125.0
9.1936,120.0,122.0,90.0,125.0
9.229,122.0,122.0,90.0,125.0
9.26,124.0,122.0,90.0,125.0
9.3034,121.0,122.0,90.0,125.0
9.338,119.0,121.0,90.0,125.0
9.3682,117.0,120.0,90.0,125.0
9.414,118.0,119.0,109.0,125.0
9.4459,118.0,118.0,109.0,125.0
9.4769,116.0,118.0,109.0,125.0
9.521,114.0,117.0,109.0,125.0
9.5536,112.0,115.0,109.0,125.0
9.5857,109.0,114.0,109.0,125.0
9.6289,108.0,111.0,109.0,125.0
9.6621,107.0,110.0,109.0,125.0
9.6929,106.0,108.0,109.0,125.0
9.7351,108.0,107.0,109.0,125.0
9.7705,105.0,106.0,109.0,125.0
9.8018,106.0,106.0,109.0,125.0
9.8456,106.0,106.0,109.0,125.0
9.8801,108.0,106.0,109.0,125.0
9.9123,106.0,106.0,109.0,125.0
9.9553,106.0,106.0,109.0,125.0
9.9781,105.0,106.0,109.0,125.0
10.0236,109.0,106.0,109.0,125.0
10.0661,109.0,107.0,109.0,125.0
10.0856,112.0,108.0,109.0,125.0
10.1311,111.0,109.0,109.0,125.0
10.1732,111.0,110.0,109.0,125.0
10.1939,114.0,110.0,90.0,125.0
10.2401,115.0,111.0,90.0,125.0
10.2828,116.0,113.0,90.0,125.0
10.3025,119.0,115.0,90.0,125.0
10.3488,120.0,116.0,90.0,125.0
10.3925,121.0,118.0,90.0,125.0
10.41,129.0,120.0,90.0,125.0
10.4569,126.0,122.0,90.0,125.0
10.5019,133.0,125.0,90.0,125.0
10.5195,126.0,125.0,90.0,125.0
10.5654,128.0,126.0,90.0,125.0
10.6092,128.0,126.0,90.0,125.0
10.6272,128.0,126.0,90.0,125.0
10.6736,125.0,126.0,90.0,125.0
10.7182,133.0,126.0,90.0,125.0
10.7369,134.0,129.0,90.0,125.0
10.7703,133.0,131.0,90.0,125.0
10.8274,124.0,131.0,110.0,125.0
10.8439,121.0,126.0,110.0,125.0
10.878,124.0,125.0,110.0,125.0
10.9364,125.0,124.0,110.0,125.0
10.9538,122.0,124.0,110.0,125.0
10.9861,122.0,123.0,110.0,125.0
11.0447,118.0,122.0,110.0,125.0
11.0622,120.0,120.0,110.0,125.0
11.0939,118.0,119.0,110.0,125.0
11.1534,120.0,119.0,110.0,125.0
11.1724,120.0,119.0,110.0,125.0
11.2029,115.0,119.0,110.0,125.0
11.2633,115.0,116.0,110.0,125.0
11.2814,115.0,115.0,110.0,125.0
11.3109,116.0,115.0,110.0,125.0
11.3714,118.0,115.0,110.0,125.0
11.3891,119.0,116.0,110.0,125.0
11.4205,120.0,117.0,110.0,125.0
11.4798,117.0,118.0,110.0,125.0
11.4974,120.0,119.0,110.0,125.0
11.529,122.0,120.0,110.0,125.0
11.562,122.0,120.0,88.0,125.0
11.6083,126.0,121.0,88.0,125.0
11.6376,128.0,123.0,88.0,125.0
11.6701,131.0,125.0,88.0,125.0
11.7144,129.0,126.0,88.0,125.0
11.746,133.0,128.0,88.0,125.0
11.7783,134.0,129.0,88.0,125.0
11.8237,138.0,131.0,88.0,125.0
11.8538,144.0,134.0,88.0,125.0
11.8861,138.0,136.0,88.0,125.0
11.9323,138.0,136.0,88.0,125.0
11.9631,143.0,136.0,88.0,125.0
11.9936,143.0,139.0,88.0,125.0
