time,distance,filtered,control,setpoint
7.812,172.0,181.0,94.0,115.0
7.848,174.0,177.0,94.0,115.0
7.884,178.0,175.0,94.0,115.0
7.92,178.0,177.0,94.0,115.0
7.956,169.0,177.0,94.0,115.0
7.992,177.0,177.0,94.0,115.0
8.028,187.0,177.0,94.0,115.0
8.064,172.0,177.0,94.0,115.0
8.1,177.0,177.0,94.0,115.0
8.136,183.0,177.0,94.0,115.0
8.172,171.0,177.0,94.0,115.0
8.208,177.0,177.0,94.0,115.0
8.244,177.0,177.0,94.0,115.0
8.28,169.0,177.0,94.0,115.0
8.316,183.0,177.0,94.0,115.0
8.352,171.0,174.0,94.0,115.0
8.388,168.0,172.0,94.0,115.0
8.424,168.0,169.0,107.0,115.0
8.46,166.0,168.0,107.0,115.0
8.496,172.0,168.0,107.0,115.0
8.532,166.0,166.0,107.0,115.0
8.568,165.0,166.0,107.0,115.0
8.604,162.0,165.0,107.0,115.0
8.64,163.0,163.0,107.0,115.0
8.676,172.0,163.0,107.0,115.0
8.712,156.0,163.0,107.0,115.0
8.748,163.0,163.0,107.0,115.0
8.784,159.0,160.0,107.0,115.0
8.82,159.0,159.0,107.0,115.0
8.856,166.0,159.0,107.0,115.0
8.892,154.0,159.0,107.0,115.0
8.928,165.0,162.0,107.0,115.0
8.964,157.0,159.0,107.0,115.0
9.0,156.0,157.0,92.0,115.0
9.036,162.0,157.0,92.0,115.0
9.072,162.0,159.0,92.0,115.0
9.108,162.0,160.0,92.0,115.0
9.144,163.0,160.0,92.0,115.0
9.18,166.0,162.0,92.0,115.0
9.216,162.0,162.0,92.0,115.0
9.252,168.0,163.0,92.0,115.0
9.288,160.0,162.0,92.0,115.0
9.324,165.0,163.0,92.0,115.0
9.36,175.0,163.0,92.0,115.0
9.396,163.0,163.0,92.0,115.0
9.432,171.0,166.0,92.0,115.0
9.468,171.0,168.0,92.0,115.0
9.504,175.0,169.0,92.0,115.0
9.54,169.0,169.0,105.0,115.0
9.576,175.0,172.0,105.0,115.0
9.612,171.0,171.0,105.0,115.0
9.648,171.0,171.0,105.0,115.0
9.684,160.0,171.0,105.0,115.0
9.72,168.0,169.0,105.0,115.0
9.756,169.0,168.0,105.0,115.0
9.792,165.0,168.0,105.0,115.0
9.828,166.0,166.0,105.0,115.0
9.864,166.0,166.0,105.0,115.0
9.9,162.0,166.0,105.0,115.0
9.936,157.0,163.0,105.0,115.0
9.972,166.0,162.0,105.0,115.0
10.008,165.0,163.0,105.0,115.0
10.044,160.0,163.0,105.0,115.0
10.08,166.0,163.0,105.0,115.0
10.116,171.0,165.0,105.0,115.0
10.152,168.0,166.0,95.0,115.0
10.188,171.0,168.0,95.0,115.0
10.224,172.0,169.0,95.0,115.0
10.26,178.0,171.0,95.0,115.0
10.296,168.0,171.0,95.0,115.0
10.332,175.0,172.0,95.0,115.0
10.368,175.0,174.0,95.0,115.0
10.404,174.0,174.0,95.0,115.0
10.44,183.0,174.0,95.0,115.0
10.476,178.0,175.0,95.0,115.0
10.512,171.0,177.0,95.0,115.0
10.548,177.0,177.0,95.0,115.0
10.584,180.0,177.0,95.0,115.0
10.62,178.0,177.0,95.0,115.0
10.656,180.0,178.0,95.0,115.0
10.692,177.0,178.0,95.0,115.0
10.728,184.0,178.0,95.0,115.0
10.764,183.0,180.0,95.0,115.0
10.8,177.0,181.0,95.0,115.0
10.836,174.0,178.0,95.0,115.0
10.872,183.0,177.0,105.0,115.0
10.908,171.0,175.0,105.0,115.0
10.944,175.0,175.0,105.0,115.0
10.98,172.0,174.0,105.0,115.0
11.016,172.0,172.0,105.0,115.0
11.052,174.0,172.0,105.0,115.0
11.088,175.0,172.0,105.0,115.0
11.124,171.0,172.0,105.0,115.0
11.16,172.0,172.0,105.0,115.0
11.196,174.0,172.0,105.0,115.0
11.232,171.0,172.0,105.0,115.0
11.268,175.0,172.0,105.0,115.0
11.304,169.0,171.0,105.0,115.0
11.34,169.0,169.0,105.0,115.0
11.376,169.0,169.0,105.0,115.0
11.412,172.0,169.0,95.0,115.0
11.448,181.0,171.0,95.0,115.0
11.484,177.0,174.0,95.0,115.0
11.52,175.0,175.0,95.0,115.0
11.556,183.0,175.0,95.0,115.0
11.592,178.0,177.0,95.0,115.0
11.628,175.0,177.0,95.0,115.0
11.664,177.0,177.0,95.0,115.0
11.7,174.0,175.0,95.0,115.0
11.736,180.0,175.0,95.0,115.0
11.772,180.0,177.0,95.0,115.0
11.808,180.0,178.0,95.0,115.0
11.844,180.0,178.0,95.0,115.0
11.88,178.0,178.0,95.0,115.0
11.916,200.0,178.0,95.0,115.0
11.952,187.0,183.0,95.0,115.0
