time,distance,filtered,control,setpoint
2.0595,156.0,151.0,108.0,125.0
2.0904,151.0,153.0,108.0,125.0
2.1393,165.0,154.0,108.0,125.0
2.1668,162.0,157.0,90.0,125.0
2.1989,162.0,159.0,90.0,125.0
2.245,167.0,160.0,90.0,125.0
2.2754,173.0,164.0,90.0,125.0
2.3074,171.0,167.0,90.0,125.0
2.3523,175.0,170.0,90.0,125.0
2.3855,181.0,171.0,90.0,125.0
2.4169,173.0,173.0,90.0,125.0
2.4603,185.0,176.0,90.0,125.0
2.4938,181.0,178.0,90.0,125.0
2.5256,182.0,179.0,90.0,125.0
2.5567,184.0,181.0,90.0,125.0
2.6002,176.0,181.0,90.0,125.0
2.6331,184.0,182.0,90.0,125.0
2.6648,176.0,179.0,90.0,125.0
2.7103,176.0,178.0,90.0,125.0
2.7404,176.0,176.0,90.0,125.0
2.7729,182.0,176.0,90.0,125.0
2.8196,179.0,178.0,90.0,125.0
2.8502,182.0,179.0,90.0,125.0
2.8838,185.0,181.0,90.0,125.0
2.9262,182.0,181.0,90.0,125.0
2.9621,200.0,182.0,90.0,125.0
2.9925,181.0,182.0,109.0,125.0
3.028,181.0,181.0,109.0,125.0
3.0698,185.0,181.0,109.0,125.0
3.1018,173.0,181.0,109.0,125.0
3.1464,175.0,178.0,109.0,125.0
3.1799,184.0,176.0,109.0,125.0
3.2115,181.0,178.0,109.0,125.0
3.2452,176.0,179.0,109.0,125.0
3.277,178.0,178.0,109.0,125.0
3.3205,181.0,178.0,109.0,125.0
3.3553,185.0,179.0,109.0,125.0
3.3953,176.0,179.0,109.0,125.0
3.4268,176.0,178.0,109.0,125.0
3.4627,185.0,176.0,109.0,125.0
3.4922,185.0,181.0,109.0,125.0
3.5352,237.0,182.0,109.0,125.0
3.58,182.0,184.0,109.0,125.0
3.6,184.0,184.0,109.0,125.0
3.6439,212.0,184.0,109.0,125.0
3.6833,181.0,184.0,109.0,125.0
3.7083,184.0,184.0,109.0,125.0
3.7524,181.0,182.0,109.0,125.0
3.7887,187.0,182.0,109.0,125.0
3.8166,181.0,181.0,109.0,125.0
3.8616,182.0,181.0,109.0,125.0
3.8966,182.0,181.0,93.0,125.0
3.9247,181.0,181.0,93.0,125.0
3.9703,178.0,181.0,93.0,125.0
4.0162,182.0,181.0,93.0,125.0
4.0342,178.0,179.0,93.0,125.0
4.079,182.0,181.0,93.0,125.0
4.1145,184.0,181.0,93.0,125.0
4.1419,181.0,181.0,93.0,125.0
4.1882,182.0,181.0,93.0,125.0
4.2236,200.0,181.0,93.0,125.0
4.2496,182.0,181.0,93.0,125.0
4.2843,187.0,184.0,93.0,125.0
4.3331,184.0,184.0,93.0,125.0
4.3604,178.0,184.0,93.0,125.0
4.3923,179.0,181.0,93.0,125.0
4.4424,225.0,179.0,93.0,125.0
4.4675,181.0,179.0,93.0,125.0
4.5002,181.0,179.0,93.0,125.0
4.5525,212.0,179.0,93.0,125.0
4.5784,184.0,181.0,93.0,125.0
4.6085,212.0,185.0,93.0,125.0
4.6573,175.0,184.0,93.0,125.0
4.6853,181.0,182.0,107.0,125.0
4.7165,187.0,181.0,107.0,125.0
4.7677,212.0,184.0,107.0,125.0
4.7937,184.0,185.0,107.0,125.0
4.8246,178.0,184.0,107.0,125.0
4.8762,225.0,184.0,107.0,125.0
4.9025,184.0,184.0,107.0,125.0
4.9335,184.0,184.0,107.0,125.0
4.9877,179.0,184.0,107.0,125.0
5.0107,179.0,181.0,107.0,125.0
5.0422,185.0,179.0,107.0,125.0
5.0936,182.0,181.0,107.0,125.0
5.1198,185.0,182.0,107.0,125.0
5.1502,181.0,182.0,107.0,125.0
5.195,181.0,181.0,107.0,125.0
5.2289,178.0,181.0,107.0,125.0
5.2594,185.0,181.0,107.0,125.0
5.2924,181.0,181.0,107.0,125.0
5.3286,176.0,181.0,107.0,125.0
5.3679,182.0,181.0,107.0,125.0
5.4001,185.0,181.0,107.0,125.0
5.4367,185.0,182.0,107.0,125.0
5.4764,182.0,184.0,107.0,125.0
5.5083,179.0,182.0,107.0,125.0
5.5574,184.0,182.0,89.0,125.0
5.5846,181.0,181.0,89.0,125.0
5.6167,178.0,181.0,89.0,125.0
5.6558,170.0,179.0,89.0,125.0
5.6955,178.0,178.0,89.0,125.0
5.7256,179.0,178.0,89.0,125.0
5.7646,179.0,178.0,89.0,125.0
5.8049,200.0,178.0,89.0,125.0
5.8352,182.0,179.0,89.0,125.0
5.8732,175.0,181.0,89.0,125.0
5.9129,200.0,181.0,89.0,125.0
5.9436,182.0,181.0,89.0,125.0
5.9792,181.0,181.0,89.0,125.0
6.0209,200.0,181.0,89.0,125.0
6.0515,200.0,184.0,89.0,125.0
6.0899,187.0,185.0,89.0,125.0
6.1287,179.0,185.0,89.0,125.0
6.1603,175.0,182.0,89.0,125.0
6.197,181.0,181.0,89.0,125.0
6.2367,178.0,179.0,89.0,125.0
6.2678,176.0,178.0,108.0,125.0
6.3054,175.0,176.0,108.0,125.0
6.3438,171.0,175.0,108.0,125.0
6.3754,175.0,175.0,108.0,125.0
6.4128,175.0,175.0,108.0,125.0
6.4533,179.0,175.0,108.0,125.0
6.4835,173.0,175.0,108.0,125.0
6.5228,170.0,173.0,108.0,125.0
6.5608,170.0,171.0,108.0,125.0
6.5924,168.0,170.0,108.0,125.0
6.631,162.0,168.0,108.0,125.0
6.6707,164.0,165.0,108.0,125.0
6.7025,168.0,164.0,108.0,125.0
6.7401,165.0,164.0,108.0,125.0
6.7676,157.0,164.0,108.0,125.0
6.8148,162.0,162.0,108.0,125.0
6.8526,160.0,160.0,108.0,125.0
6.8765,157.0,160.0,108.0,125.0
6.9239,168.0,160.0,108.0,125.0
6.9593,168.0,164.0,108.0,125.0
6.9855,171.0,165.0,108.0,125.0
7.0306,162.0,167.0,91.0,125.0
7.0711,170.0,168.0,91.0,125.0
7.0937,164.0,165.0,91.0,125.0
7.1289,176.0,167.0,91.0,125.0
7.1774,165.0,165.0,91.0,125.0
7.2028,178.0,170.0,91.0,125.0
7.2368,175.0,171.0,91.0,125.0
7.2882,176.0,173.0,91.0,125.0
7.3108,173.0,173.0,91.0,125.0
7.3438,165.0,173.0,91.0,125.0
7.3971,176.0,173.0,91.0,125.0
7.4204,178.0,175.0,91.0,125.0
7.4521,179.0,176.0,91.0,125.0
7.5072,179.0,178.0,91.0,125.0
7.5295,179.0,178.0,91.0,125.0
7.5617,178.0,178.0,91.0,125.0
7.6166,178.0,178.0,91.0,125.0
7.6388,176.0,178.0,91.0,125.0
7.6699,170.0,176.0,91.0,125.0
7.7261,176.0,176.0,91.0,125.0
7.7489,179.0,176.0,91.0,125.0
7.7794,168.0,176.0,91.0,125.0
7.8203,171.0,173.0,91.0,125.0
7.8583,176.0,171.0,91.0,125.0
7.8888,168.0,171.0,91.0,125.0
7.9299,178.0,173.0,108.0,125.0
7.9666,167.0,170.0,108.0,125.0
7.9981,167.0,168.0,108.0,125.0
8.0392,173.0,167.0,108.0,125.0
8.0756,170.0,168.0,108.0,125.0
8.1055,162.0,168.0,108.0,125.0
8.1514,167.0,167.0,108.0,125.0
8.1843,170.0,167.0,108.0,125.0
8.2157,156.0,167.0,108.0,125.0
8.2572,162.0,164.0,108.0,125.0
8.2806,162.0,162.0,108.0,125.0
8.3238,162.0,162.0,108.0,125.0
8.3666,164.0,162.0,108.0,125.0
8.3893,168.0,162.0,108.0,125.0
8.4323,164.0,162.0,108.0,125.0
8.4634,162.0,162.0,108.0,125.0
8.497,168.0,162.0,108.0,125.0
8.5408,168.0,165.0,108.0,125.0
8.5722,173.0,167.0,108.0,125.0
8.6047,175.0,170.0,108.0,125.0
8.6508,176.0,171.0,108.0,125.0
8.6819,165.0,173.0,108.0,125.0
8.7137,179.0,175.0,108.0,125.0
8.7584,175.0,175.0,108.0,125.0
8.7899,170.0,175.0,108.0,125.0
8.8301,178.0,175.0,89.0,125.0
8.8671,185.0,176.0,89.0,125.0
8.8981,178.0,176.0,89.0,125.0
8.9413,212.0,181.0,89.0,125.0
8.9753,181.0,181.0,89.0,125.0
9.0064,182.0,181.0,89.0,125.0
9.0502,179.0,181.0,89.0,125.0
9.0836,185.0,181.0,89.0,125.0
9.1145,187.0,182.0,89.0,125.0
9.1583,184.0,184.0,89.0,125.0
9.1811,184.0,184.0,89.0,125.0
9.2243,181.0,184.0,89.0,125.0
9.2677,184.0,184.0,89.0,125.0
9.2888,185.0,184.0,89.0,125.0
9.332,181.0,184.0,89.0,125.0
9.3728,181.0,182.0,89.0,125.0
9.3968,179.0,181.0,89.0,125.0
9.4402,187.0,181.0,89.0,125.0
9.4819,182.0,181.0,89.0,125.0
9.505,182.0,181.0,89.0,125.0
9.5495,178.0,181.0,89.0,125.0
9.5898,182.0,181.0,89.0,125.0
9.6125,176.0,179.0,89.0,125.0
9.6565,178.0,178.0,89.0,125.0
9.6989,176.0,176.0,89.0,125.0
9.7211,181.0,176.0,106.0,125.0
9.7646,181.0,178.0,106.0,125.0
9.8082,178.0,179.0,106.0,125.0
9.829,168.0,178.0,106.0,125.0
9.8742,162.0,173.0,106.0,125.0
9.9161,170.0,170.0,106.0,125.0
9.937,168.0,168.0,106.0,125.0
9.9845,160.0,168.0,106.0,125.0
10.0283,168.0,168.0,106.0,125.0
10.0463,159.0,164.0,106.0,125.0
10.0807,162.0,162.0,106.0,125.0
10.1387,159.0,160.0,106.0,125.0
10.1548,165.0,160.0,106.0,125.0
10.1891,148.0,159.0,106.0,125.0
10.2469,154.0,156.0,106.0,125.0
10.2641,157.0,154.0,106.0,125.0
10.2968,156.0,154.0,106.0,125.0
10.3535,154.0,154.0,106.0,125.0
10.3739,157.0,154.0,106.0,125.0
10.4047,157.0,156.0,106.0,125.0
10.4626,153.0,156.0,106.0,125.0
10.4809,154.0,154.0,106.0,125.0
10.5127,150.0,153.0,106.0,125.0
10.5689,156.0,153.0,91.0,125.0
10.5882,153.0,153.0,91.0,125.0
10.6208,148.0,153.0,91.0,125.0
10.6676,157.0,153.0,91.0,125.0
10.6975,160.0,154.0,91.0,125.0
10.7293,156.0,156.0,91.0,125.0
10.7748,154.0,156.0,91.0,125.0
10.8081,153.0,154.0,91.0,125.0
10.8387,153.0,153.0,91.0,125.0
10.882,153.0,153.0,91.0,125.0
10.9166,157.0,153.0,91.0,125.0
10.9484,146.0,153.0,91.0,125.0
10.9924,154.0,153.0,91.0,125.0
11.0256,156.0,153.0,91.0,125.0
11.0564,154.0,153.0,91.0,125.0
11.0889,151.0,153.0,91.0,125.0
11.1343,153.0,153.0,91.0,125.0
11.1646,146.0,151.0,91.0,125.0
11.1971,150.0,150.0,91.0,125.0
11.2439,145.0,148.0,91.0,125.0
11.2748,145.0,146.0,91.0,125.0
11.3058,145.0,145.0,91.0,125.0
11.3525,137.0,145.0,107.0,125.0
11.3831,143.0,143.0,107.0,125.0
11.4148,137.0,140.0,107.0,125.0
11.4564,134.0,139.0,107.0,125.0
11.4905,125.0,135.0,107.0,125.0
11.5219,131.0,132.0,107.0,125.0
11.5624,125.0,128.0,107.0,125.0
11.5996,126.0,126.0,107.0,125.0
11.6297,126.0,126.0,107.0,125.0
11.672,128.0,126.0,107.0,125.0
11.7085,126.0,126.0,107.0,125.0
11.7398,124.0,126.0,107.0,125.0
11.7808,121.0,125.0,107.0,125.0
11.8166,125.0,124.0,107.0,125.0
11.8489,125.0,124.0,107.0,125.0
11.8887,124.0,124.0,107.0,125.0
11.9265,121.0,124.0,107.0,125.0
11.9584,124.0,124.0,107.0,125.0
11.9991,126.0,124.0,107.0,125.0
